image_file,image_name,document_type,processing_time,field_count,found_fields,field_coverage,prompt_used,timestamp,overall_accuracy,fields_extracted,fields_matched,total_fields,inference_only,DOCUMENT_TYPE,BUSINESS_ABN,SUPPLIER_NAME,BUSINESS_ADDRESS,PAYER_NAME,PAYER_ADDRESS,INVOICE_DATE,LINE_ITEM_DESCRIPTIONS,LINE_ITEM_QUANTITIES,LINE_ITEM_PRICES,LINE_ITEM_TOTAL_PRICES,IS_GST_INCLUDED,GST_AMOUNT,TOTAL_AMOUNT,STATEMENT_DATE_RANGE,TRANSACTION_DATES,TRANSACTION_AMOUNTS_PAID,TRANSACTION_AMOUNTS_RECEIVED,ACCOUNT_BALANCE,model,quantization_used,efficiency_score
image_001.png,image_001.png,receipt,8.483009815216064,14,14,73.68421052631578,llama_receipt,2025-10-16T02:34:18.596922,100.0,14,14,14,False,RECEIPT,06 082 698 025,Liberty Oil,481 Bourke Street  Perth WA 6000,Robert Taylor,243 Adelaide Street  Perth WA 6000,05/08/2025,Car Wash | Coffee Large | Unleaded Petrol | Car Wash | Diesel,3 | 1 | 1 | 2 | 3,$15.00 | $4.50 | $1.65 | $15.00 | $1.70,$45.00 | $4.50 | $1.65 | $30.00 | $5.10,true,$8.62,$94.87,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,11.788268807685327
image_002.png,image_002.png,receipt,8.446531534194946,14,14,73.68421052631578,llama_receipt,2025-10-16T02:34:18.596952,92.85714285714286,14,13,14,False,RECEIPT,298 483 258,Ampol Limited,680 Collins Street  Darwin NT 0800,Sophie Martin,487 Collins Street  Hobart TAS 7000,18/07/2025,Energy Drink | Premium Unleaded | Coffee Large | Premium Unleaded | Car Wash | Premium Unleaded,1 | 1 | 2 | 2 | 2 | 2,$4.20 | $1.75 | $4.50 | $1.75 | $15.00 | $1.75,$4.20 | $1.75 | $9.00 | $3.50 | $30.00 | $3.50,true,$5.20,$57.15,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,10.993523493190064
image_003.png,image_003.png,bank_statement,8.139174699783325,5,5,26.31578947368421,llama_bank_statement,2025-10-16T02:34:18.596967,40.0,5,2,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,ONLINE PURCHASE AMAZON AU | EFTPOS PURCHASE COLES EXP | EFTPOS PURCHASE COLES EXP | DIRECT CREDIT SALARY | ATM WITHDRAWAL ANZ ATM | EFTPOS PURCHASE COLES EXP | INTEREST PAYMENT | ATM WITHDRAWAL ANZ ATM,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,03/05/2025 to 10/05/2025,03/05/2025 | 04/05/2025 | 05/05/2025 | 06/05/2025 | 07/05/2025 | 08/05/2025 | 09/05/2025 | 10/05/2025,$288.03 | $22.50 | $114.66 | $187.59 | $112.50 | $146.72 | $5.16,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,4.91450318679913
image_004.png,image_004.png,receipt,7.716565370559692,14,14,73.68421052631578,llama_receipt,2025-10-16T02:34:18.596982,100.0,14,14,14,False,RECEIPT,66 658 925 499,Liberty Oil,993 Pitt Street  Darwin NT 0800,William Harris,52 Bourke Street  Darwin NT 0800,19/07/2025,Premium Unleaded | Diesel | Unleaded Petrol,1 | 2 | 3,$1.75 | $1.70 | $1.65,$1.75 | $3.40 | $4.95,true,$1.01,$11.11,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,12.959133396513542
image_005.png,image_005.png,invoice,8.8885498046875,14,14,73.68421052631578,llama_invoice,2025-10-16T02:34:18.596995,100.0,14,14,14,False,INVOICE,73 154 562 747,Aussie Office Supplies Pty Ltd,123 Collins Street  Melbourne VIC 3000,Perth Building Materials,456 George Street  Sydney NSW 2000,06/08/2025,Wireless Mouse | Desk Lamp | Wireless Mouse | Printer Paper | Monitor Stand,3 | 3 | 2 | 3 | 1,$490.12 | $38.84 | $431.58 | $138.58 | $1968.24,$1470.35 | $116.53 | $863.17 | $415.74 | $1968.24,true,$439.46,$4834.03,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,11.250429169813913
image_006.png,image_006.png,invoice,9.48527765274048,14,14,73.68421052631578,llama_invoice,2025-10-16T02:34:18.597008,100.0,14,14,14,False,INVOICE,26 668 321 195,Maritime Mechanics,1/92 Watt Road  Mornington  VIC 3931,Tod Nestor,29 Frederick Street  FERNTREE GULLY VIC 3156,27/08/2025,VRS Kit | Pushrods | Ex Valve | Injector Nozzle | Labour - To Date | Labour - To Complete | Freight - Parts In,1.0 | 2.0 | 1.0 | 1.0 | 5.5 | 8.5 | 1.0,$356.25 | $86.87 | $181.25 | $478.60 | $180.00 | $180.00 | $40.00,"$356.25 | $173.74 | $181.25 | $478.60 | $990.00 | $1,530.00 | $40.00",true,$374.98,"$4,124.82",NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,10.542653959223646
image_007.png,image_007.png,invoice,8.315617799758911,14,14,73.68421052631578,llama_invoice,2025-10-16T02:34:18.597020,85.71428571428571,14,12,14,False,INVOICE,64 086 174 781,Telstra Limited,ABN 64 086 174 781,Mr Maurice Nestor,29 Frederick Street  FERNTREE GULLY VIC 3156,16/07/2025,Mobile service 0428 521 734 | Mobile data service 0459 246 813 | Mobile data service 0409 760 513 | Mobile data service 0428 992 418,1 | 1 | 1 | 1,$45.00 | $30.00 | $25.00 | $20.00,$45.00 | $30.00 | $25.00 | $20.00,true,$10.91,$120.00,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,10.307626898962427
image_008.png,image_008.png,bank_statement,32.426393032073975,5,5,26.31578947368421,llama_bank_statement,2025-10-16T02:34:18.597030,40.0,5,2,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,EFTPOS Cash Out PRICELINE PHARMACY MACKAY QLD | EFTPOS Purchase OFFICEWORKS BUSINESS ROCKHAMPTO... | Mortgage Repayment MORT 0103P16754533 NAB | OSKO Payment to MIKE CHEN 809B4B5773133 | Direct Debit 15395P41608293 MWF 42730 | Salary Payment ATO 28782P6782109 | DD INSURANCE ACME CORP PTY LTD 82321942151853 | Auto Payment UTILITIES AGL 78479A0P85943944 | DIRECT CREDIT SALARY 6080P67812986 | BPAY Payment BILLER60279 CRN 9813018480 | Professional Services Red Energy 98073P31959417 | Card Purchase RED ROOSTER Paramatta SA | Credit Card Payment CC 72599P33283283 | EFTPOS Cash Out PRICELINE PHARMACY BRISBANE QLD | Card Purchase CHEMIST WAREHOUSE DISCOUNT Richmo... | Fortnightly Pay ATO PAYROLL 91032P35687918 | PAY RUN ACME CORP PTY LTD 99584P07785218 | Salary Payment ATO 30175P32361415 | Online Purchase amazon.com.au AUS | Salary Payment ATO 28773P16041610 | Transfer To Vicks Account NetBank 54381P90841102 | Salary Payment ATO 94514P80490207 | Transfer To Western Port Marina NetBank From Tod | Subscription Netflix 33588P77385123 | Contactless Payment Cinema CAIRNS QLD | Auto Payment UTILITIES Red Energy 15107P21771655 | Contactless Payment Restaurant MACKAY QLD | Fortnightly Pay ATO PAYROLL 36358P70254998 | Centrelink Payment JobSeeker 59392P56090878 | Equipment Purchase OfficeMax Australia 13554P45... | International ATM USA USD | Dividend Payment PREMIUM CORP PTY LTD 7353SP419... | Invoice Payment HARVEY NORMAN FLAGSHIP PTY LTD... | Online Purchase ebay.com.au AUS | Subscription Spotify Monthly 15369P58427775 | International Transaction Fee | Business Expense IT Equipment 66969P86141679 | Auto Payment UTILITIES Energy Australia 47683P7... | Auto Payment UTILITIES Red Energy 81338P61572286,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,08/08/2025 to 07/09/2025,07/09/2025 | 08/09/2025 | 04/09/2025 | 03/09/2025 | 02/09/2025 | 01/09/2025 | 31/08/2025 | 29/08/2025 | 27/08/2025 | 26/08/2025 | 24/08/2025 | 23/08/2025 | 22/08/2025 | 20/08/2025 | 19/08/2025 | 18/08/2025 | 17/08/2025 | 14/08/2025 | 13/08/2025 | 11/08/2025 | 10/08/2025 | 09/08/2025 | 06/08/2025 | 05/08/2025 | 03/08/2025,$322.18 | $64.33 | $649.79 | $1365.43 | $199.17 | $45.04 | $257.50 | $37.68 | $2457.87 | $270.31 | $1957.09 | $221.60 | $222.56 | $5679.21 | $4455.46 | $7951.93 | $6013.70 | $2345.10 | $728.48 | $201.14 | $211.28 | $33.24 | $145.70 | $7201.19 | $2241.39 | $478.86 | $260.71 | $229.39 | $257.95 | $166.22 | $33.83 | $62.18 | $91.04 | $389.57,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,1.2335630410830687
image_009.png,image_009.png,bank_statement,13.89432978630066,5,5,26.31578947368421,llama_bank_statement,2025-10-16T02:34:18.597039,40.0,5,2,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Direct Debit DOMINO'S PTY LTD | Monthly Service Fee | Monthly Service Fee | Wdi ATM WBC WESTPAC GLEN WAVE | Direct Debit 94924P40133289 MHF 75969 | Cash Withdrawal ATM SYDNEY NSW | Home Loan Payment LN REPAY 56052P41700670 | Salary - ATO PAYROLL 89278P11488578 | Direct Debit COLES PTY LTD | Cash Withdrawal ATM HOBART TAS | Transfer To Vicks Account NetBank From Tod | Salary Payment ATO 65208P39971825 | Direct Debit MYER PTY LTD | ATM Withdrawal SYDNEY NSW,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,07 Aug 2025 to 06 Sep 2025,04/09/2025 | 01/09/2025 | 31/08/2025 | 29/08/2025 | 27/08/2025 | 23/08/2025 | 21/08/2025 | 19/08/2025 | 17/08/2025 | 16/08/2025 | 15/08/2025 | 13/08/2025 | 11/08/2025,$117.57 | $17.89 | $18.87 | $241.14 | $251.33 | $98.53 | $1918.75 | $7836.75 | $276.31 | $61.68 | $3775.28 | $5778.51 | $245.00 | $51.36 | $4374.15 | $214.28,NOT_FOUND,NOT_FOUND,Llama-3.2-Vision,,2.8788722173154873
image_001.png,image_001.png,receipt,27.491225719451904,14,12,63.1578947368421,internvl3_receipt,2025-10-16T03:07:13.282379,85.71428571428571,12,12,14,False,RECEIPT,06 082 698 025,Liberty Oil,481 Bourke Street Perth WA 6000,Robert Taylor,243 Adelaide Street Perth WA 6000,05/08/2025,NOT_FOUND,3 | 1 | 1 | 2 | 3,$15.00 | $4.50 | $1.65 | $15.00 | $1.77,$45.00 | $4.50 | $1.65 | $30.00 | $5.10,NOT_FOUND,$8.62,$94.87,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,3.1178779218140518
image_002.png,image_002.png,receipt,30.01666498184204,14,14,73.68421052631578,internvl3_receipt,2025-10-16T03:07:13.282406,85.71428571428571,14,12,14,False,RECEIPT,29 466 483 255,Ampol Limited,680 Collins Street Darwin NT 0800,Sophie Martin,467 Collins Street Hobart TAS 77 0000,18/07/2025,Energy Drink | Premium Unleaded | Coffee Large | Premium Unleaded | Car Wash | Premium Unleaded,1 | 1 | 2 | 2 | 2 | 2,$4.20 | $1.77 | $4.50 | $1.75 | $15.00 | $1.75,$4.20 | $1.75 | $9.00 | $3.50 | $30.00 | $3.50,Yes,$5.20,$57.15,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,2.855556597181492
image_003.png,image_003.png,bank_statement,28.904256105422974,5,5,26.31578947368421,internvl3_bank_statement,2025-10-16T03:07:13.282422,100.0,5,5,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,ONLINE PURCHASE AMAZON AU | EFTPOS PURCHASE COLES EXP | EFTPOS PURCHASE COLES EXP | ATM WITHDRAWAL ANZ ATM | EFTPOS PURCHASE COLES EXP | ATM WITHDRAWAL ANZ ATM,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,03/05/2025 to 10/05/2025,03/05/2025 | 04/05/2025 | 05/05/2025 | 07/05/2025 | 08/05/2025 | 10/05/2025,$288.03 | $22.50 | $114.66 | $187.59 | $112.50 | $146.72,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,3.4596981024271423
image_004.png,image_004.png,receipt,22.98956799507141,14,13,68.42105263157895,internvl3_receipt,2025-10-16T03:07:13.282436,92.85714285714286,13,13,14,False,RECEIPT,66 658 925 499,Liberty Oil,993 Pitt Street Darwin NT 0800,William Harris,52 Bourke Street Darwin NT 0800,19/07/2025,Premium Unleaded | Diesel | Unleaded Petrol,1 | 2 | 3,$1.775 | $1.77 | $1.65,$1.775 | $3.40 | $4.95,NOT_FOUND,$1.01,$11.11,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,4.039099076461547
image_005.png,image_005.png,invoice,39.80035138130188,14,14,73.68421052631578,internvl3_invoice,2025-10-16T03:07:13.282448,85.71428571428571,14,12,14,False,INVOICE,73 154 562 747,Aussie Office Supplies Pty Ltd,123 Collins Street Melbourne VIC 3000,Perth Building Materials,456 George Street Sydney NSW 2000,06/08/2025,Wireless Mouse | Desk Lamp | Wireless Mouse | Printer Paper | Monitor Stand,3 | 3 | 2 | 3 | 1,$490.12 | $38.84 | $443.58 | $138.58 | $1968.24,$1470.35 | $116.53 | $863.17 | $415.74 | $1968.24,Yes,$439.46,$4834.03,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,2.1536062557114533
image_006.png,image_006.png,invoice,47.6578049659729,14,12,63.1578947368421,internvl3_invoice,2025-10-16T03:07:13.282459,78.57142857142857,12,11,14,False,INVOICE,26 668 321 195,Maritime Mechanics,1/92 Watt Road Mornington VIC 3391,Tod Nestor,29 Frederick Street FERNTREE GULLY VIC 3156,27/08/2025,NOT_FOUND,1.0 | 2.0 | 1.0 | 1.0 | 5.5 | 8.5 | 1.0,$336.25 | $86.87 | $181.25 | $478.60 | $180.00 | $180.00 | $40.00,$356.25 | $173.74 | $181.25 | $478.60 | $990.00 | $1530.00 | $40.00,NOT_FOUND,$374.98,$4124.82,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,1.6486581500664503
image_007.png,image_007.png,invoice,26.948087692260746,14,10,52.63157894736842,internvl3_invoice,2025-10-16T03:07:13.282472,57.14285714285714,10,8,14,False,INVOICE,64 086 174 781,Telstra Limited,NOT_FOUND,Mr Maurice Nestor,29 Frederick Street FERNTREE GULLY VIC 3156,16/07/2025,NOT_FOUND,NOT_FOUND,$45.00 | $30.00 | $25.00 | $20.00,NOT_FOUND,Yes,$10.91,$120.00,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,2.12047911508274
image_008.png,image_008.png,bank_statement,205.81417989730835,5,3,15.789473684210526,internvl3_bank_statement,2025-10-16T03:07:13.282484,20.0,3,1,5,False,BANK_STATEMENT,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,07/08/2025 to 07/09/2025,07/09/2025 | 08/09/2025 | 03/09/2025 | 03/09/2025 | 02/09/2025 | 01/09/2025 | 01/09/2025 | 01/09/2025 | 10/08/2025 | 14/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/08/2025 | 10/10/2025,NOT_FOUND,NOT_FOUND,NOT_FOUND,InternVL3-Quantized-8B,,0.09717503434398478
